id,composition,Natom,Nelem,D,Nmag,CS,SG,E,M,MR,MSVL,dmean,dstd,ehull
mp-554270,Tm4 Mn4 O12,20,3,11.417860982310023,4,2,62,2.628,54.36800000000001,0.5,7.453871,4.396460345519499,1.4994759211142032,0.04107884850000154
mp-557985,K8 P8 O24,40,3,16.049562833766018,0,7,14,2.4328000000000003,23.613999999999997,0.5,15.579254016752731,6.534752802669521,2.902783726944388,0.00042897149999987505
mp-971706,Zn1 Bi1 O3,5,3,11.968287674189208,0,1,221,2.2660000000000005,64.47200000000001,0.5,3.911416,2.5849242286618277,0.4503282562223403,0.38041959999999975
mp-1186320,Np1 Hg1 O3,5,3,15.538056735147359,1,1,221,2.64,97.12,0.5,4.266996,2.8199151775221822,0.4912668118112983,0.16150768749999855
mp-1186403,Pa1 Ta1 O3,5,3,13.166789573882872,1,1,221,3.18,91.97999999999999,0.0,4.037848,2.6684789157823423,0.46488459645582686,0.7318351642000032
mp-1185552,Cs1 Ta1 O3,5,3,14.23439163424408,0,1,221,3.3408,72.36,0.0,4.144158,2.7387356449947395,0.4771242551674026,0.25341568986362795
mp-556680,Cd8 S8 O24,40,3,15.614113987536394,0,7,14,2.362,38.494,0.5,12.82371,6.306307338795154,2.5468617208863784,0.09623067274999997
mp-638686,Ag8 N8 O24,40,3,12.4458031187279,0,2,61,3.1340000000000003,33.982000000000006,0.0,10.01382351,5.507645475297467,2.1253238679017867,0.002379382500001803
mp-765647,Al8 V8 O24,40,3,10.769123568217815,8,7,8,3.3,25.184,0.5,18.271130776622197,7.851503743576292,4.580463743962355,0.0887325961249843
mp-1181075,I4 N4 O12,20,3,20.30017919639874,4,2,33,2.7660000000000005,37.782,0.0,8.003712,5.2669131954431805,2.003731296775672,0.4243714529285665
mp-756850,Lu6 Al6 O18,30,3,12.393602628995222,0,2,63,3.124,49.995999999999995,0.5,10.246096,5.301764479845515,2.0875869160164497,0.09831236641665342
mp-973123,Sc1 Pd1 O3,5,3,13.57102135153228,4,1,221,3.118,39.872,0.0,4.078754,2.6955123252937927,0.46959417673290055,0.8200657298750009
mp-1199435,H8 N8 O24,40,3,12.651304081026101,0,7,14,2.544,12.6036,0.0,10.199026766960259,5.470855897635344,2.0793375797552747,0.004048939999999668
mp-1400236,Al2 W2 O6,10,3,12.006924844116423,2,3,194,4.018000000000001,51.75599999999999,0.5,12.216701,4.946694538077549,2.5643287633874725,0.7368960082499996
mp-1195541,P8 Pb8 O24,40,3,16.798162239722053,8,2,36,2.652,57.233999999999995,0.5,10.233776838990481,5.850532112268604,2.0992397314996394,0.31078951900000007
mp-754323,Tm2 Bi2 O6,10,3,15.542246880245802,0,5,161,2.48,85.176,0.0,8.729978108837635,4.61106741241772,2.2032859545064465,0.030020340250001887
mp-4789,Pr4 Rh4 O12,20,3,12.353586568073917,0,2,62,3.45,58.36,0.0,7.84373387,4.557580239314183,1.5911361134722195,0.0
mp-973655,Lu1 Si1 O3,5,3,9.970717002161916,0,1,221,3.372,50.218,0.0,3.680432,2.4322746158276978,0.4237346589329543,0.878017376874995
mp-2647018,Pm1 Ti1 O3,5,3,12.049571382091724,0,1,221,2.5300000000000002,48.174,0.5,3.921171752278393,2.5990628829449873,0.4573073474273704,0.10947393275000117
mp-685935,Cd2 Ge2 O6,10,3,15.493044510132876,0,2,36,2.5620000000000003,46.606,0.5,7.665030436994363,3.7473897712386726,1.6026881428612167,0.09670249062499892
mp-550220,Co4 Ge4 O12,20,3,11.353555144840717,4,7,5,3.2079999999999997,35.912,0.5,7.100560059749152,4.19518806682112,1.4588003639293827,0.018763244500003218
mp-550008,Sc1 Bi1 O3,5,3,13.54148686901054,0,1,221,2.7760000000000002,60.388,0.0,4.075793,2.6935554992642765,0.4692532715551659,0.35701604587500047
mp-1080058,K2 I2 O6,10,3,17.549877238480562,0,5,161,1.9688000000000003,42.8,0.5,8.896626241013646,4.468979529812177,2.135287061699955,0.0003411135000011001
mp-753534,Hf4 Co4 O12,20,3,11.490831184454112,4,2,62,3.7260000000000004,57.086,0.5,7.8286930001080215,4.477930791467973,1.635385358657764,0.09486151199999604
mp-1105437,Sm4 Fe4 O12,20,3,16.197932118683436,4,2,62,2.8440000000000003,50.85,0.5,7.90017,4.989957950493091,1.9039475661614724,0.3348317365
mp-1181002,La4 Fe4 O12,20,3,15.132449434361552,8,2,62,3.31,48.55,0.5,11.065070454208174,5.382266212994772,2.1523670523037293,0.1067476205000002
mp-753428,Ti4 V4 O12,20,3,10.837475707579864,4,6,1,3.592,29.362000000000002,0.5,7.667932014473417,4.144189250332778,1.3801582231622627,0.08855624350000113
mp-562182,Zn4 Si4 O12,20,3,11.738065495811016,0,7,15,2.7560000000000002,28.294,0.5,7.597555552064026,4.192516539964392,1.4806724581035102,0.048541366000003805
mp-1193035,Fe6 Bi6 O18,30,3,12.64381472497631,8,7,12,2.8520000000000003,62.565999999999995,0.5,10.843773690216588,5.160516063363833,2.0051399101247767,0.05641126100000182
mp-1181635,Fe1 Bi1 O3,5,3,22.012967803930913,1,4,123,2.8520000000000003,62.565999999999995,0.5,7.128343797750891,3.1862030077375705,0.8462210365202221,2.103003105000001
mp-978851,Sr1 As1 O3,5,3,12.560349784543432,0,1,221,2.496,42.108000000000004,0.5,3.974879,2.62686480627453,0.45763486388683783,0.24564895449999824
mp-1203481,Nb8 Ag8 O24,40,3,12.871224692045795,0,2,26,3.664,49.762,0.0,15.765765,6.549667072551932,3.126558072180382,0.039513492535716566
mp-625630,Te8 H8 O24,40,3,12.063990277400572,0,2,33,1.998,35.321600000000004,0.0,11.984585,5.860400877488472,2.431290307848276,0.02616263799999974
mp-625913,Te8 H8 O24,40,3,12.123973214176733,0,7,7,1.998,35.321600000000004,0.0,11.715798695661325,5.787604140214457,2.339311361944688,0.03330828725000057
mp-754009,Sc2 Bi2 O6,10,3,14.15365353662609,0,5,161,2.7760000000000002,60.388,0.0,8.46399920433498,4.534209382830184,2.1352208896279166,0.021432376875001324
mp-19031,Rb4 V4 O12,20,3,17.17317096543575,0,2,57,2.7923999999999998,36.882,0.0,11.31629318,5.0708334808558835,2.137427693316638,0.0
mp-1189762,Eu4 Cr4 O12,20,3,11.197454229308285,8,2,62,2.7520000000000002,50.4,0.5,7.69309849,4.506040684076595,1.5689005346275369,0.11018727949998208
mp-1185561,Cs1 Sb1 O3,5,3,14.7648485634017,0,1,221,2.2708000000000004,60.54,0.0,4.19501,2.7723420338002027,0.4829789360516189,0.32557818750000056
mp-1186133,Na1 Ge1 O3,5,3,10.671928834888108,0,1,221,2.5526000000000004,28.724,0.5,3.764763,2.4880061578388974,0.43344383642148687,0.23453465424999997
mp-985292,Ag1 B1 O3,5,3,8.452745097505261,4,1,221,3.3120000000000003,33.342,0.0,3.483287,2.301988068178576,0.4010370056859067,1.0398991364166648
mp-1183933,Cs1 Np1 O3,5,3,16.932978714559002,1,1,221,2.6668000000000003,83.58,0.0,4.391044,2.9018943586466253,0.5055486778996583,0.08905128400000883
mp-1178346,Eu4 Tm4 O12,20,3,14.395575678178734,4,2,62,2.4160000000000004,73.78,0.0,8.242911,4.76380051638901,1.6412849079147944,0.2335132622499998
mp-1105326,Li4 Ta4 O12,20,3,13.51018681604331,0,2,62,3.5060000000000002,47.168,0.5,8.548385,4.667451120069987,1.6595197596774183,0.2546535015000071
mp-975384,Rb1 Bi1 O3,5,3,15.459817117303174,0,1,221,2.1664000000000003,68.49,0.0,4.259822,2.8151741204685683,0.49044085647692853,0.0
mp-10339,Sr4 Nb4 O12,20,3,13.3475185548459,0,2,62,3.4180000000000006,45.706,0.0,8.13508265,4.832607930539173,1.6876908547031364,0.007376634500008805
mp-1178212,Fe4 Sn4 O12,20,3,11.798133604318156,2,6,2,3.044,44.510000000000005,0.5,9.265017765718508,4.573827480368412,1.7646495868682948,0.0
mp-754435,Lu2 Al2 O6,10,3,10.049658482659085,0,5,167,3.124,49.995999999999995,0.5,7.27661448429258,3.7403108322063994,1.7839369454046656,0.08220640174998728
mp-7986,Ca1 Sn1 O3,5,3,13.448318169163173,0,1,221,2.556,41.356,0.5,4.066424,2.687363840003708,0.46817460198063143,0.21009045250000913
mp-559203,Cd8 Se8 O24,40,3,15.812138688885039,0,7,14,2.2840000000000003,47.874,0.5,12.93395545,6.361212462859443,2.578129825065473,0.005526024750001746
mp-975134,K1 Rh1 O3,5,3,12.719309353112404,4,1,221,2.8968000000000003,38.0,0.5,3.991577,2.637899956913121,0.45955733422044603,0.061124044000002264
mp-768578,Cd4 Co4 O12,20,3,11.849469262516056,4,7,15,2.6700000000000004,43.866,2.0,7.273953297610511,4.5470783104344825,1.6248064852561583,0.052668893249999904
mp-776476,Cd4 Fe4 O12,20,3,11.209091081073932,4,2,62,2.6480000000000006,43.25,2.0,7.669738322433664,4.474947567888637,1.6155649805624337,0.08557748524999997
mp-1197085,P8 N8 O24,40,3,19.416093080326256,8,2,64,3.2299999999999995,18.595999999999997,0.0,14.281334,6.7616015775926614,2.9887928511570787,0.8963390172500034
mp-504607,Y6 In6 O18,30,3,14.034165185654873,0,3,185,2.938,50.342,0.0,12.2858255500001,5.662626107625299,2.3894109329610393,0.005532107416668097
mp-1186597,Pm1 In1 O3,5,3,14.254205930288744,0,1,221,2.064,61.56,0.0,4.14608,2.7400058306174118,0.47734553843373356,0.4792423347500012
mp-754239,Sc4 Ga4 O12,20,3,10.347852220757602,0,2,62,2.902,32.536,0.0,7.58976,4.261295951249188,1.4836965364814008,0.0764621098750009
mp-973156,Sc1 As1 O3,5,3,12.251318490357182,0,1,221,2.932,33.576,0.5,3.942009,2.6051421208337304,0.45385048253184296,1.0469960326249996
mp-19253,Nd1 V1 O3,5,3,12.078429065628361,1,1,221,3.3019999999999996,48.628,0.0,3.923378,2.5928243293807367,0.45170455907148366,0.2229974875000007
mp-2647156,Cs4 Pu4 O12,20,3,17.405673364228896,2,4,127,2.4408000000000003,84.97999999999999,0.0,8.783976,5.329777847430007,1.932346978323735,0.08095252200000047
mp-1202801,Li20 P20 O60,100,3,12.1586885289899,0,7,7,2.572,17.182,0.5,21.402766980212768,9.009451523176036,4.462413306135611,0.0009896641333320133
mp-1346989,Y6 Ni6 O18,30,3,12.528013918995748,6,3,185,3.322,39.12,0.5,11.359736,5.3855167012849225,2.2271571510373693,0.07042473433333463
mp-768353,Y6 Tm6 O18,30,3,14.94031014102818,0,3,185,2.918,61.162,0.0,12.699695,5.815097678777472,2.473250114369263,0.07621912245833684
mp-1187556,Th1 Re1 O3,5,3,12.815346929465736,0,1,221,4.406000000000001,93.24,0.0,4.001598,2.644522501202816,0.46071106971050996,1.0984863943333352
mp-561102,In4 Bi4 O12,20,3,14.197589575804386,0,2,62,2.5,74.356,0.0,8.203608,4.752447723204273,1.702531465215008,0.03992346850000139
mp-696822,Li2 N2 O6,10,3,9.227495520536065,0,7,15,2.87,13.790000000000001,0.5,5.751596151184058,3.9028164054817194,1.6485541622546742,1.0988650979999992
mp-984632,Ca1 Be1 O3,5,3,9.447605327338259,3,1,221,2.592,19.418439999999997,2.0,3.614908,2.3889719921336594,0.41619076468577804,0.333611442999997
mp-3671,Na8 Nb8 O24,40,3,12.049266769922314,0,2,57,3.2966,32.779999999999994,0.5,15.54671286,6.424556514401776,3.0932904316828296,0.0017411069999990758
mp-1187226,Sr1 Re1 O3,5,3,12.7703684947154,0,1,221,3.5100000000000002,64.364,0.0,3.996911,2.641425019406009,0.46017144709381225,0.1264082169333367
mp-1205362,Nb4 Ag4 O12,20,3,12.714204996549551,0,2,63,3.664,49.762,0.0,8.01232,4.668225440628597,1.6681637182208633,0.05080572228571523
mp-1248327,Ti6 Al6 O18,30,3,10.479437161937081,0,2,63,3.2079999999999997,24.57,2.0,12.001781001338264,5.284562382900211,2.3969272512380932,0.23740372183333314
mp-540872,Ag4 Sb4 O12,20,3,13.585403397455266,0,1,227,2.7,55.54,0.0,10.281445439999999,4.964531923297709,2.2999826818286286,0.0
mp-977123,Na1 Ti1 O3,5,3,11.885103696899913,3,1,221,2.7526,23.772,2.0,3.902333,2.57892157725146,0.4492825143346792,0.09031479995000158
mp-1076642,Na1 Cr1 O3,5,3,10.530599004587186,2,1,221,2.6026,24.598,2.0,3.74807,2.476974311533352,0.43152194174673997,0.2964467783333351
mp-19801,Eu4 Rh4 O12,20,3,11.927815017039938,4,2,62,3.082,60.58,0.0,7.72552875,4.495867256957836,1.5672526637050905,0.06527557775000403
mp-551830,Sr2 Ti2 O6,10,3,11.97846037289217,0,4,140,2.874,36.698,0.5,7.232572413975256,3.666476640070101,1.3238035837939546,8.474799999902416e-05
mp-22203,Sm4 Mn4 O12,20,3,11.575337598140342,4,2,62,2.572,50.668,0.5,7.66998512,4.481404504605759,1.5445828945827786,0.0
mp-1213363,Eu4 Np4 O12,20,3,15.582935091163034,8,2,62,2.878,87.4,0.0,8.55275324,4.871097521731602,1.7678010673115179,0.0
mp-22668,Y4 Co4 O12,20,3,10.291313411057953,0,2,62,3.3120000000000003,39.168,0.5,7.366162017741965,4.298715853361142,1.4796223947443206,0.0
mp-756705,Y6 Al6 O18,30,3,13.238805999159217,0,2,63,3.112,32.778,0.5,10.118139,5.380614558235861,2.088297629690158,0.06043752688333015
mp-761293,Zr4 Co4 O12,20,3,12.053058494727656,4,5,148,3.688,39.63,2.0,7.835476726415723,4.327639771313137,1.5495642276081527,0.0970649119999969
mp-560656,Ca20 Te20 O60,100,3,16.865820265021075,0,4,78,2.3660000000000005,43.136,0.5,12.272661,7.943774286338752,2.859432240595876,0.0027762730000011615
mp-769397,Mg6 S6 O18,30,3,12.205891041336061,0,5,148,2.432,20.875999999999998,0.5,9.003152238643974,5.387550317901602,2.0292112922305425,0.048409983428567394
mp-756224,Tb4 Gd4 O12,20,3,14.815768320058442,4,2,62,3.198,72.84,0.0,8.490438,4.802482164260719,1.6692665886485285,0.09454413537500272
mp-973536,Lu1 U1 O3,5,3,14.734333371393172,1,1,221,3.556,92.2,0.0,4.192118,2.7704308075667137,0.48264597496617195,0.7046519252701593
mp-1278019,La4 Mn4 O12,20,3,12.272857921721904,4,4,139,3.0380000000000003,48.368,0.5,9.306331153163503,4.575775770829744,1.759092804335284,0.21762990045238162
mp-863367,K6 Bi6 O18,30,3,17.087568602664387,0,7,12,2.1828000000000003,59.215999999999994,0.5,12.967192817329849,6.091819136132198,2.77821600708046,0.009451570999999603
mp-1184987,K1 Gd1 O3,5,3,17.754767227978547,4,1,221,2.5748,48.88,0.5,4.46096,2.9481054046868045,0.5135992580871702,0.18361395033333494
mp-22330,Tl4 V4 O12,20,3,16.596446020114943,0,2,57,2.998,60.668000000000006,0.0,11.16164076,5.033086820701348,2.1111877203138305,0.006314270642858055
mp-1078358,Li2 Os2 O6,10,3,9.851533001061096,2,5,161,3.5200000000000005,49.028,0.5,7.700613673844106,3.9265090870497454,1.9459154220387758,0.0
mp-772412,Mg16 Si16 O48,80,3,9.77705151518387,0,4,88,2.7880000000000003,20.080000000000002,0.5,11.641564,6.581482751100161,2.642184181036941,0.08871805754166928
mp-998227,K1 Hf1 O3,5,3,14.585487778825968,3,1,221,3.0348,53.120000000000005,0.5,4.177954,2.7610702929155577,0.4810152485435328,0.04090627174999284
mp-5893,Ca1 Si1 O3,5,3,9.39326516366317,0,1,221,2.854,23.234,0.5,3.607964,2.384382934400136,0.4153912896590338,0.24420354166665703
mp-760457,Y2 B2 O6,10,3,12.12254944061883,0,2,40,3.596,29.544,0.0,8.671747,3.8791038516533125,1.7394288959761428,0.08505931666666733
mp-1019598,Ce4 Ga4 O12,20,3,12.076679684017062,4,2,62,2.986,51.564,0.0,7.869412,4.581054601594097,1.5906258726580016,0.11862591590000093
mp-1178820,V4 N4 O12,20,3,17.496140938625693,12,2,57,3.6060000000000003,22.59,0.0,18.122809,7.153012234198731,3.8907073838304123,0.38701658750000245
mp-22345,Ti1 Cd1 O3,5,3,13.73664886383319,1,1,221,2.762,41.654,2.0,4.09528,2.70643380687562,0.4714968444016758,2.008286217
mp-29257,La2 Tl2 O6,10,3,15.882202214022158,0,3,186,2.83,78.26,0.0,13.027912,5.355084933044127,2.649709924240452,0.15679049174999893
mp-1185548,Cs1 Au1 O3,5,3,15.790408613138009,3,1,221,2.4828,75.58,0.5,4.289972,2.835099248732643,0.4939120794113091,0.4490750674999999
mp-7685,Ba4 Rh4 O12,20,3,13.924977284472892,4,3,194,3.0900000000000003,57.64000000000001,0.5,9.654164460006847,4.674369696762115,1.8932206636010769,0.015493725796296154
mp-1176435,Mn2 Ga2 O6,10,3,10.968179486463097,2,3,194,2.7060000000000004,34.532,0.5,11.837017,4.764998179776975,2.467699763880757,0.08074590918749891
mp-1342458,Y6 Ti6 O18,30,3,12.88077855516169,0,3,185,3.404,36.956,0.5,12.01894,5.541936266002534,2.3569399828125617,0.0548743499166342
mp-5788,Na4 U4 O12,20,3,14.01493449443377,4,2,62,2.8926000000000003,61.798,0.5,8.26116171,4.783982555938888,1.6589905071952689,0.0
mp-19322,Ba1 Mo1 O3,5,3,13.270278526397457,0,1,221,3.3040000000000007,56.25,0.5,4.04839936,2.675451957286833,0.46609939323263955,0.0
mp-1020623,Zn2 Si2 O6,10,3,9.345862085830957,0,5,148,2.7560000000000002,28.294,0.5,8.088343394858178,3.8466249493166766,1.5696109455650789,0.14806509400000323
mp-755740,Tb4 Ho4 O12,20,3,14.288854476354896,0,2,62,2.998,74.36,0.0,8.435282,4.735213174237578,1.648836685726889,0.09555741175000065
mp-1184945,K1 Y1 O3,5,3,18.195163746525797,3,1,221,2.6208,35.202,0.5,4.497543,2.972275991648141,0.517810096516196,0.2712960479166666
mp-1185847,Mg1 Bi1 O3,5,3,12.191548725922244,3,1,221,2.2980000000000005,56.257999999999996,0.5,3.935588,2.6008986963367606,0.45311122142200355,0.45651727566667866
mp-1187352,Tb1 Ni1 O3,5,3,10.451801490476344,1,1,221,3.258,53.11800000000001,0.5,3.738698,2.470780669672957,0.4304429267768887,0.19866850399999958
mp-1182718,Fe2 Bi2 O6,10,3,283.2201859475577,8,7,9,2.8520000000000003,62.565999999999995,0.5,18.55628356695081,9.235939210464327,3.6481534934395463,3.413610901000001
mp-550950,Lu4 Co4 O12,20,3,10.08839365668971,4,2,62,3.3240000000000003,56.386,0.5,7.305639,4.209958344095271,1.550902367381438,0.03471114262499864
mp-1248251,Al4 V4 O12,20,3,10.004071958621221,4,2,62,3.3,25.184,0.5,7.862989,4.271125683641785,1.510286884622453,0.1516174861249837
mp-19440,Li4 V4 O12,20,3,13.616973006714332,0,7,15,2.948,21.176,0.5,8.633667163177652,4.6033983573984045,1.8439363861060898,0.0007622925000010383
mp-861324,Ga8 Fe8 O24,40,3,10.890627116367435,23,6,1,2.978,34.714,0.5,9.528076960436476,5.388964262685107,2.0782895165107846,4.680959962499999
mp-23022,K2 Cl2 O6,10,3,18.50278073156547,0,7,11,2.0268,24.51,0.5,7.496065671208447,3.985392655971283,1.3522679709736416,0.0509303468749982
mp-1217607,Tb2 B2 O6,10,3,11.930788763395245,0,2,40,3.532,43.542,0.0,8.52708142,4.3689479092768915,1.898486734409184,0.0
mp-1326513,Mg4 W4 O12,20,3,11.366259552464781,4,2,62,3.6420000000000003,51.222,0.5,7.898059,4.417135164133588,1.5768579828662697,0.08178308499999787
mp-641917,Zn8 Si8 O24,40,3,11.437272271684268,0,7,14,2.7560000000000002,28.294,0.5,9.499287235047252,5.422779265461523,2.0807568356019783,0.05714987000000349
mp-998525,Ca1 Tc1 O3,5,3,12.21524313320253,0,4,99,3.2980000000000005,37.215999999999994,0.5,3.9473594414903017,2.6098099992343102,0.45959249707306815,0.10895189450000053
mp-1211104,Li4 Se4 O12,20,3,16.984613437042547,4,2,19,2.378,26.782,0.5,11.534035,5.252947282649378,2.2178131594885593,0.2078412106666656
mp-1223446,K1 I1 O3,5,3,18.476478801420548,0,5,146,1.9688000000000003,42.8,0.5,4.6401630779471965,3.1638541707040946,0.4201081726442218,0.00520394624999998
mp-29049,Sr3 Cu3 O9,15,3,11.89307183640027,0,2,47,2.6020000000000003,39.834,0.5,8.552606,4.181626039921317,1.575727537360691,0.04272577679166467
mp-1372708,Mg4 Fe4 O12,20,3,9.314894624400198,4,2,62,2.718,25.631999999999998,2.0,7.25737841,4.131149752624833,1.4320027322157367,0.1507718497499999
mp-1186345,Ni1 Pd1 O3,5,3,10.049384407134871,5,1,221,3.2260000000000004,42.618,0.5,3.690086,2.438654622071856,0.42484614106258983,0.7809306560000007
mp-983564,Eu1 As1 O3,5,3,12.785144950387703,1,1,221,2.524,54.984,0.5,3.998452,2.6424434148506175,0.4603488651549027,0.2769656504999993
mp-1184359,Eu1 Hg1 O3,5,3,15.24857543009044,1,1,221,2.0660000000000003,80.12,0.5,4.240331,2.8022931693907887,0.48819682310332946,0.5722669547499999
mp-561465,Tl4 Sb4 O12,20,3,20.533567820135346,0,3,182,2.4859999999999998,74.84,0.0,16.243782,6.254097571895024,3.3165516765924195,0.13476732550000747
mp-1187781,U1 Ir1 O3,5,3,12.889757790130412,1,1,221,4.058,95.64,0.0,4.009328,2.6496310000910848,0.46160103831027,1.3472013400000176
mp-1183977,Cs1 Ti1 O3,5,3,13.854730320570976,3,1,221,2.6908000000000003,45.754000000000005,0.5,4.106981,2.7141666070685866,0.47284400126917786,0.3486867383333383
mp-23477,Mn4 Bi4 O12,20,3,12.929523289407125,4,7,15,2.58,62.38399999999999,0.5,10.009807534296018,5.21401675634862,2.1263228196365827,0.028161421100012518
mp-20716,Pb2 Se2 O6,10,3,15.884181497115526,0,7,11,2.458,66.83399999999999,0.5,6.804866803586298,3.71926606079611,1.238750786060976,0.0008378755000002513
mp-6910,Ba2 Pr2 O6,10,3,18.981459273707014,6,5,167,2.68,65.24000000000001,0.5,9.005939330545406,4.626786293987866,2.2088485216757854,0.11814818900000024
mp-1184400,Eu1 W1 O3,5,3,13.785813822976817,2,1,221,3.7120000000000006,76.76,0.0,4.10016,2.709658835927981,0.4720586874504248,0.2359478567499984
mp-1016904,V1 Cd1 O3,5,3,11.325717908066682,0,1,221,2.854,42.268,0.5,3.840124,2.5378097263665573,0.4421202819126265,0.2858568289999752
mp-975588,Pu1 Pt1 O3,5,3,13.330844287291285,1,1,221,3.4480000000000004,97.42,0.5,4.054549,2.67951604902076,0.4668074121847518,0.8616949345000009
mp-1187321,Tb1 Cu1 O3,5,3,10.827014329477995,0,1,221,3.068,54.089999999999996,0.5,3.782912,2.500000225927279,0.43553336295668005,0.15633404449999944
mp-755605,Tb4 C4 O12,20,3,10.497533138366531,0,7,11,3.844,43.782,0.0,8.068769881372043,3.9988487196546814,1.5963798988982831,0.025706206499998885
mp-20186,Pr4 Ru4 O12,20,3,12.647445054606417,4,2,62,3.6480000000000006,58.0,0.0,7.852293,4.58988973802498,1.5772558497507745,0.0756391043000022
mp-756296,Er4 Ti4 O12,20,3,11.5568752591697,8,2,62,3.188,52.634,0.5,7.660294,4.4056703740818195,1.5777671842972785,0.058028161249993104
mp-1417649,Al1 W1 O3,5,3,12.272098869643141,0,1,221,4.018000000000001,51.75599999999999,0.5,3.94423652,2.606614214422811,0.45410694085724235,1.1784392712500011
mp-1212980,Eu6 In6 O18,30,3,14.650662496069419,6,3,185,2.436,62.96,0.0,12.313653530170413,5.715237251388001,2.446962079339544,0.14854720700000001
mp-1203293,Na24 Nb24 O72,120,3,12.477947824275553,0,2,62,3.2966,32.779999999999994,0.5,23.703308,9.700695449382824,4.898116601411047,0.024570768499998508
